Name, n, |M|, time solution, time partition, time distribution, generated solutions, used solutions, geometric mean (rel.), arithmetic mean (rel.), minimum selection probability (rel.), geometric mean (abs.), arithmetic mean (abs.), minimum selection probability (abs.)
TT_30_0.25_25, 30, 20, 0.869,43.714,1.729,61,7,0.571831,0.598487,0.336276,6.2493,7.25,1,
TT_30_0.25_26, 30, 17, 0.223,14.203,0.43,61,11,0.497343,0.5,0.406764,10.6213,15.1765,1,
TT_30_0.25_27, 30, 18, 0.751,24.75,1.175,61,11,0.499962,0.5,0.489429,9.83873,14.5556,1,
TT_30_0.25_28, 30, 20, 2.517,269.06,0.68,61,12,0.50599,0.510978,0.371556,5.72901,7.6,0.914787,
TT_30_0.25_29, 30, 22, 1.883,102.168,3.278,61,8,0.545943,0.571087,0.285833,6.33828,9.09091,0.705976,
TT_30_0.25_30, 30, 21, 1.469,91.976,1.275,61,11,0.567244,0.601492,0.242294,11.3813,13.3333,0.924793,
TT_30_0.25_31, 30, 18, 0.54,20.881,1.036,61,11,0.499204,0.5,0.434512,4.89665,6.55556,0.494286,
TT_30_0.25_32, 30, 17, 1.84,29.769,0.884,61,12,0.499949,0.5,0.485926,6.4815,9.64706,1,
TT_30_0.25_33, 30, 23, 0.605,62.98,1.857,61,11,0.497747,0.5,0.429545,5.44035,10.5652,0.441818,
TT_30_0.25_34, 30, 17, 0.23,15.534,0.67,61,8,0.516733,0.522283,0.424233,11.0008,13.0588,1,
TT_30_0.25_35, 30, 21, 0.365,21.335,0.871,61,15,0.494305,0.494505,0.456923,7.22586,8.04762,1,
TT_30_0.25_36, 30, 19, 1.513,30.661,1.483,61,9,0.515005,0.518489,0.441724,7.98797,9.94737,0.883448,
TT_30_0.25_37, 30, 19, 0.656,32.258,1.541,61,14,0.499938,0.5,0.478621,6.71245,9.94737,0.478621,
TT_30_0.25_38, 30, 19, 1.22,26.329,1.166,61,14,0.513856,0.520104,0.327126,13.0717,18.4211,1,
TT_30_0.25_39, 30, 17, 0.223,9.352,0.375,61,10,0.499003,0.5,0.426272,5.17285,6.11765,0.998519,
TT_30_0.25_40, 30, 18, 0.359,15.28,0.673,61,13,0.499988,0.5,0.493333,7.14983,9.33333,1,
TT_30_0.25_41, 30, 17, 0.22,12.533,0.504,61,8,0.527575,0.537436,0.388395,5.90128,7.52941,0.985926,
TT_30_0.25_42, 30, 18, 1.117,46.082,0.748,61,12,0.499905,0.5,0.475714,4.16446,6.16667,0.475714,
TT_30_0.25_43, 30, 18, 1.83,39.194,0.929,61,10,0.499752,0.5,0.465388,6.86846,13.2222,0.49,
TT_30_0.25_44, 30, 19, 0.244,15.411,0.706,61,9,0.537702,0.553649,0.356276,4.68943,6.63158,0.880336,
TT_30_0.25_45, 30, 18, 1.307,53.909,0.716,61,7,0.498025,0.51206,0.335893,7.53683,11.6111,0.851691,
TT_30_0.25_46, 30, 16, 0.316,17.295,0.601,61,8,0.496919,0.5,0.428846,13.0233,13.9375,1,
TT_30_0.25_47, 30, 19, 0.283,23.99,1.442,61,11,0.517234,0.526316,0.396152,3.75317,8,0.47931,
TT_30_0.25_48, 30, 19, 3.802,93.739,2.84,61,12,0.502873,0.513158,0.370776,8.62929,13.2632,0.476552,
TT_30_0.25_49, 30, 21, 1.884,28.953,0.902,61,13,0.476219,0.483379,0.338705,8.13749,12.2381,1,
TT_30_0.50_0, 30, 13, 1.413,145.45,2.799,61,8,0.527381,0.538462,0.498029,6.01362,9.38462,0.998966,
TT_30_0.50_1, 30, 8, 0.433,10.817,0.789,61,3,0.5,0.5,0.499444,3.43979,3.625,1,
TT_30_0.50_2, 30, 10, 2.497,172.822,4.344,61,6,0.535883,0.55,0.497,6.36618,7.4,1,
TT_30_0.50_3, 30, 13, 0.826,20.822,1.06,61,7,0.499995,0.5,0.497391,2.80192,4,0.994783,
TT_30_0.50_4, 30, 17, 0.881,54.372,4.47,61,4,0.624965,0.681357,0.169821,5.77251,10.7059,0.843704,
TT_30_0.50_5, 30, 11, 0.151,10.042,0.383,61,7,0.499987,0.5,0.494222,4.4796,8,0.497143,
